ID,course,completed,upgraded,gender,country,age,education,job,major,logged_location,registration_year,registration_month,registration_day,registration_hour,registration_minute,withdrawl_year,withdrawl_month,withdrawl_day,withdrawl_hour,withdrawl_minute,completion_year,completion_month,completion_day,completion_hour,completion_minute,upgrade_year,upgrade_month,upgrade_day,upgrade_hour,upgrade_minute
726760176,2,1,0,0,0,0,0,0,0,79,2012,3,3,21,30,0,0,0,0,0,2012,4,7,16,15,0,0,0,0,0
726910712,2,0,0,2,94,4,8,7,20,58,2012,3,1,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727252403,2,1,0,0,0,0,0,0,0,125,2011,12,14,19,31,0,0,0,0,0,2012,4,3,22,20,0,0,0,0,0
727319462,2,0,0,0,0,0,0,0,0,9,2012,1,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727459407,2,0,0,0,0,0,0,0,0,168,2011,12,22,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727487595,2,1,0,2,83,3,8,7,11,123,2012,3,7,9,56,0,0,0,0,0,2012,4,8,8,4,0,0,0,0,0
727562780,2,0,0,0,0,0,0,0,0,56,2011,12,14,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727674185,2,0,0,0,0,0,0,0,0,56,2012,2,8,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728271249,2,0,0,0,0,0,0,0,0,15,2012,3,1,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728271398,2,0,0,0,0,0,0,0,0,79,2012,4,18,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728307640,2,0,0,0,0,0,0,0,0,7,2012,3,1,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728414499,2,1,1,0,0,0,0,0,0,56,2012,3,1,23,37,0,0,0,0,0,2012,3,29,15,31,2012,5,3,21,39
728630125,2,1,0,0,0,0,0,0,0,71,2012,2,9,3,4,0,0,0,0,0,2012,5,5,0,33,0,0,0,0,0
728665418,2,0,0,0,0,0,0,0,0,171,2012,2,27,23,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729354602,2,0,0,0,0,0,0,0,0,56,2012,1,23,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730263329,2,0,0,0,0,0,0,0,0,34,2012,3,1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730286839,2,0,0,0,0,0,0,0,0,79,2012,3,2,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730354031,2,1,0,0,0,0,0,0,0,56,2011,12,14,14,6,0,0,0,0,0,2012,3,9,12,54,0,0,0,0,0
730818431,2,0,0,0,0,0,0,0,0,171,2012,3,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730879079,2,1,0,0,0,0,0,0,0,125,2012,3,1,18,33,0,0,0,0,0,2012,4,23,8,27,0,0,0,0,0
730898848,2,0,0,0,0,0,0,0,0,0,2011,12,14,10,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731341938,2,0,0,0,0,0,0,0,0,56,2012,3,13,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731368826,2,0,0,0,0,0,0,0,0,64,2012,2,26,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731645633,2,0,0,0,0,0,0,0,0,130,2012,2,23,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731830337,2,0,0,0,0,0,0,0,0,56,2012,3,1,23,50,2012,5,26,14,24,0,0,0,0,0,0,0,0,0,0
731897185,2,1,0,1,104,2,3,7,11,149,2011,12,16,8,37,0,0,0,0,0,2012,4,10,19,40,0,0,0,0,0
731974847,2,0,0,0,0,0,0,0,0,132,2012,1,4,18,44,2012,5,2,10,56,0,0,0,0,0,0,0,0,0,0
732000012,2,0,0,0,0,0,0,0,0,56,2011,12,25,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732544456,2,0,0,0,0,0,0,0,0,56,2012,2,29,17,4,2013,1,27,9,3,0,0,0,0,0,0,0,0,0,0
732549424,2,0,0,0,0,0,0,0,0,83,2012,2,16,22,45,2012,4,4,22,17,0,0,0,0,0,0,0,0,0,0
732986215,2,0,0,0,0,0,0,0,0,56,2012,1,27,20,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732986807,2,0,0,0,0,0,0,0,0,56,2012,3,1,14,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733049139,2,0,0,0,0,0,0,0,0,84,2011,12,14,11,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733121320,2,0,0,0,0,0,0,0,0,56,2011,12,14,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733271128,2,1,0,1,33,1,8,7,17,53,2011,12,17,15,49,0,0,0,0,0,2012,4,27,18,11,0,0,0,0,0
733271597,2,0,0,1,36,2,6,5,5,181,2012,2,2,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733299936,2,0,0,0,0,0,0,0,0,56,2011,12,14,10,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733449664,2,0,0,0,0,0,0,0,0,56,2012,3,1,13,27,2012,5,22,21,15,0,0,0,0,0,0,0,0,0,0
733555071,2,0,0,0,0,0,0,0,0,171,2012,3,2,10,59,2012,3,23,4,24,0,0,0,0,0,0,0,0,0,0
733555113,2,0,0,0,0,0,0,0,0,55,2012,3,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733555151,2,0,0,1,36,1,8,7,5,56,2012,1,22,16,16,2012,6,6,15,45,0,0,0,0,0,0,0,0,0,0
733555151,2,0,0,0,0,0,0,0,0,56,2012,2,4,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733588810,2,0,0,0,0,0,0,0,0,56,2012,2,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733757567,2,1,0,0,0,0,0,0,0,56,2011,12,14,17,27,0,0,0,0,0,2012,4,5,16,41,0,0,0,0,0
734155103,2,0,0,0,0,0,0,0,0,51,2011,12,14,11,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734275077,2,0,0,0,0,0,0,0,0,149,2012,3,1,12,49,2012,7,11,12,8,0,0,0,0,0,0,0,0,0,0
734283282,2,1,0,0,0,0,0,0,0,56,2011,12,21,23,3,0,0,0,0,0,2012,8,2,16,37,0,0,0,0,0
734299096,2,0,0,0,0,0,0,0,0,56,2011,12,14,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734342362,2,0,0,0,0,0,0,0,0,56,2012,3,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734342467,2,0,0,1,36,2,6,3,18,56,2012,1,7,0,51,2012,12,23,23,47,0,0,0,0,0,0,0,0,0,0
734383546,2,1,0,0,0,0,0,0,0,51,2012,1,13,9,29,0,0,0,0,0,2012,4,4,15,9,0,0,0,0,0
734455825,2,1,0,0,0,0,0,0,0,56,2011,12,17,9,26,0,0,0,0,0,2012,4,11,11,55,0,0,0,0,0
734457960,2,1,0,0,0,0,0,0,0,122,2011,12,14,11,44,0,0,0,0,0,2012,4,8,13,15,0,0,0,0,0
734464485,2,1,0,0,0,0,0,0,0,56,2011,12,14,23,25,0,0,0,0,0,2012,4,3,20,17,0,0,0,0,0
734502487,2,0,0,0,0,0,0,0,0,56,2012,2,29,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734527459,2,1,1,1,36,1,6,7,3,56,2011,12,14,11,14,0,0,0,0,0,2012,5,4,14,6,2012,5,20,17,37
734704178,2,0,0,0,0,0,0,0,0,34,2012,3,1,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734800854,2,1,0,2,53,3,4,7,1,79,2012,1,23,9,29,0,0,0,0,0,2012,4,6,19,29,0,0,0,0,0
734857910,2,0,0,0,0,0,0,0,0,75,2012,3,1,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735058640,2,0,0,0,0,0,0,0,0,56,2012,1,14,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735084878,2,0,0,1,36,2,7,7,20,56,2012,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735102873,2,0,0,2,31,3,8,5,14,51,2012,1,13,9,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735128979,2,1,0,0,0,0,0,0,0,64,2012,2,15,0,39,0,0,0,0,0,2012,4,6,12,24,0,0,0,0,0
735179929,2,0,0,0,0,0,0,0,0,132,2011,12,14,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735180615,2,0,0,0,0,0,0,0,0,56,2011,12,14,22,35,2012,8,5,20,23,0,0,0,0,0,0,0,0,0,0
735605896,2,0,0,0,0,0,0,0,0,23,2012,3,8,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
735753993,2,1,0,0,0,0,0,0,0,79,2011,12,14,12,17,0,0,0,0,0,2012,5,5,20,12,0,0,0,0,0
736026189,2,0,0,0,0,0,0,0,0,149,2012,3,7,21,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736281214,2,0,0,0,0,0,0,0,0,169,2012,2,23,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736579117,2,0,0,0,0,0,0,0,0,131,2011,12,28,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736781904,2,0,0,0,0,0,0,0,0,87,2012,2,16,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
736787261,2,0,0,0,0,0,0,0,0,137,2012,3,1,13,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737126889,2,1,0,0,0,0,0,0,0,56,2012,1,19,22,22,0,0,0,0,0,2012,4,22,13,13,0,0,0,0,0
737135884,2,0,0,0,0,0,0,0,0,7,2012,3,1,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737135884,2,0,0,0,0,0,0,0,0,79,2012,3,3,17,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737369563,2,1,0,0,0,0,0,0,0,171,2012,3,8,23,53,0,0,0,0,0,2012,4,11,17,31,0,0,0,0,0
737478460,2,0,0,0,0,0,0,0,0,51,2012,3,1,14,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737480802,2,0,0,0,0,0,0,0,0,75,2012,2,18,3,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737519562,2,1,0,4,36,7,0,1,11,56,2012,1,11,13,10,0,0,0,0,0,2012,3,9,14,44,0,0,0,0,0
737584392,2,0,0,1,31,2,8,7,7,51,2012,3,1,13,22,2012,5,9,8,4,0,0,0,0,0,0,0,0,0,0
737733151,2,1,0,2,82,4,7,2,9,122,2012,2,2,13,37,0,0,0,0,0,2012,5,17,10,4,0,0,0,0,0
737824004,2,0,0,1,36,1,6,1,5,56,2012,3,3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
737930128,2,1,0,0,0,0,0,0,0,56,2011,12,14,13,15,0,0,0,0,0,2012,4,8,19,35,0,0,0,0,0
737985918,2,0,0,2,36,2,6,7,13,56,2012,3,8,14,57,2012,4,28,8,50,0,0,0,0,0,0,0,0,0,0
738019171,2,1,0,0,0,0,0,0,0,56,2011,12,15,15,9,0,0,0,0,0,2012,4,11,17,34,0,0,0,0,0
738027911,2,0,0,0,0,0,0,0,0,53,2011,12,14,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738375086,2,0,0,0,0,0,0,0,0,56,2012,1,19,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738516925,2,1,0,0,0,0,0,0,0,125,2012,1,9,7,9,0,0,0,0,0,2012,3,14,8,53,0,0,0,0,0
738913265,2,0,0,0,0,0,0,0,0,132,2012,3,2,11,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
738947231,2,1,0,0,0,0,0,0,0,122,2012,1,4,20,20,0,0,0,0,0,2012,6,13,17,16,0,0,0,0,0
739040557,2,0,0,0,0,0,0,0,0,139,2012,3,3,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739067593,2,0,0,0,0,0,0,0,0,165,2011,12,18,21,16,2012,4,11,5,32,0,0,0,0,0,0,0,0,0,0
739158891,2,1,0,0,0,0,0,0,0,55,2012,5,4,14,21,0,0,0,0,0,2012,5,15,8,50,0,0,0,0,0
739483040,2,1,1,0,0,0,0,0,0,56,2012,2,23,22,27,0,0,0,0,0,2012,4,27,13,43,2012,5,10,16,6
739532943,2,0,0,0,0,0,0,0,0,15,2012,3,2,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
739848264,2,1,0,0,0,0,0,0,0,56,2012,3,2,9,35,0,0,0,0,0,2012,4,19,12,25,0,0,0,0,0
740136022,2,0,0,0,0,0,0,0,0,0,2012,3,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740235254,2,0,0,2,25,3,2,7,7,43,2012,1,7,12,1,2012,5,9,18,57,0,0,0,0,0,0,0,0,0,0
740398173,2,0,0,2,21,7,4,3,0,37,2012,3,1,20,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740441657,2,0,0,0,0,0,0,0,0,56,2012,1,4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740488897,2,0,0,0,0,0,0,0,0,79,2012,1,6,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740514318,2,0,0,0,0,0,0,0,0,56,2012,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740516967,2,0,0,2,36,6,6,4,0,56,2012,3,1,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740599890,2,1,1,0,0,0,0,0,0,56,2011,12,14,12,38,0,0,0,0,0,2012,4,16,20,8,2012,5,3,21,49
740728979,2,0,0,0,0,0,0,0,0,75,2012,1,15,14,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740819031,2,0,0,0,0,0,0,0,0,75,2012,3,2,16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741187055,2,0,0,2,31,2,7,7,19,51,2012,3,4,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741293412,2,0,0,0,0,0,0,0,0,56,2012,2,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741336884,2,0,0,0,0,0,0,0,0,0,2012,2,21,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741575963,2,1,0,0,0,0,0,0,0,56,2012,3,4,9,14,0,0,0,0,0,2012,3,31,14,26,0,0,0,0,0
741597310,2,0,0,0,0,0,0,0,0,56,2012,1,19,16,35,2012,7,2,13,58,0,0,0,0,0,0,0,0,0,0
741885934,2,0,0,0,0,0,0,0,0,72,2012,1,25,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742047137,2,0,0,0,0,0,0,0,0,56,2011,12,14,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742047518,2,0,0,0,0,0,0,0,0,51,2011,12,21,1,26,2012,12,3,17,48,0,0,0,0,0,0,0,0,0,0
742161689,2,0,0,0,0,0,0,0,0,0,2011,12,14,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742744893,2,0,0,0,0,0,0,0,0,169,2012,3,6,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743794616,2,0,0,0,0,0,0,0,0,36,2012,3,3,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743849916,2,1,1,0,0,0,0,0,0,51,2012,3,4,22,18,0,0,0,0,0,2012,4,7,16,24,2012,5,17,16,8
744436884,2,0,0,0,0,0,0,0,0,79,2012,4,3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744584884,2,1,0,0,0,0,0,0,0,166,2011,12,14,14,15,0,0,0,0,0,2012,4,6,20,6,0,0,0,0,0
745793884,2,0,0,0,0,0,0,0,0,29,2012,4,24,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747494944,2,0,0,0,0,0,0,0,0,116,2012,3,7,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747540071,2,0,0,0,0,0,0,0,0,56,2012,3,4,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747616490,2,0,0,0,0,0,0,0,0,50,2011,12,24,22,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747953919,2,0,0,1,21,2,6,7,5,37,2012,2,10,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747960331,2,0,0,0,0,0,0,0,0,56,2012,2,10,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
748438921,2,0,0,0,0,0,0,0,0,56,2012,2,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
749488884,2,1,1,0,0,0,0,0,0,56,2012,2,7,14,52,0,0,0,0,0,2012,4,5,14,30,2012,5,6,12,0
750080888,2,0,0,0,0,0,0,0,0,132,2011,12,15,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750276884,2,1,1,0,0,0,0,0,0,56,2012,2,15,21,12,0,0,0,0,0,2012,4,26,2,25,2012,4,29,17,22
750870927,2,0,0,0,0,0,0,0,0,56,2012,2,29,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
750980896,2,0,0,0,0,0,0,0,0,56,2011,12,14,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752087888,2,0,0,0,0,0,0,0,0,56,2012,3,1,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752474890,2,0,0,0,0,0,0,0,0,56,2012,2,12,16,51,2013,2,21,17,3,0,0,0,0,0,0,0,0,0,0
754475884,2,1,0,0,0,0,0,0,0,166,2012,2,21,22,3,0,0,0,0,0,2012,4,10,17,17,0,0,0,0,0
754949884,2,1,0,1,14,1,4,1,7,23,2012,3,19,15,15,0,0,0,0,0,2012,4,18,14,27,0,0,0,0,0
755418897,2,0,0,1,31,7,4,8,20,51,2012,2,19,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755657918,2,0,0,1,36,2,6,7,20,56,2011,12,19,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
755839894,2,1,1,0,0,0,0,0,0,51,2011,12,15,13,39,0,0,0,0,0,2012,4,8,14,53,2012,4,22,10,15
755910897,2,1,0,0,0,0,0,0,0,56,2011,12,21,10,37,0,0,0,0,0,2012,4,4,14,35,0,0,0,0,0
756407965,2,0,0,0,0,0,0,0,0,72,2012,2,10,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757183886,2,0,0,0,0,0,0,0,0,0,2012,1,14,22,9,2012,8,11,7,40,0,0,0,0,0,0,0,0,0,0
757520890,2,0,0,0,0,0,0,0,0,122,2012,1,26,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
757522889,2,1,0,0,0,0,0,0,0,69,2012,2,22,13,36,0,0,0,0,0,2012,4,25,19,57,0,0,0,0,0
757641000,2,1,0,2,14,1,8,7,2,23,2012,2,1,10,11,0,0,0,0,0,2012,4,27,1,50,0,0,0,0,0
757752419,2,1,0,0,0,0,0,0,0,56,2012,1,22,11,5,0,0,0,0,0,2012,5,6,8,41,0,0,0,0,0
757889911,2,0,0,0,0,0,0,0,0,130,2011,12,15,0,14,2012,4,6,1,16,0,0,0,0,0,0,0,0,0,0
758689884,2,0,0,0,0,0,0,0,0,56,2011,12,26,2,32,2012,5,19,23,41,0,0,0,0,0,0,0,0,0,0
760171454,2,0,0,2,121,1,8,1,19,171,2012,2,2,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760212903,2,0,0,0,0,0,0,0,0,71,2012,3,1,16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760266471,2,0,0,0,0,0,0,0,0,56,2012,1,16,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760266492,2,0,0,0,0,0,0,0,0,56,2012,3,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760423395,2,1,0,0,0,0,0,0,0,56,2012,3,1,13,13,0,0,0,0,0,2012,4,4,14,6,0,0,0,0,0
761019884,2,0,0,0,0,0,0,0,0,99,2012,3,7,5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761380454,2,1,0,0,0,0,0,0,0,43,2012,3,1,14,17,0,0,0,0,0,2012,4,4,18,57,0,0,0,0,0
761961333,2,0,0,0,0,0,0,0,0,130,2012,3,1,17,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762014885,2,0,0,2,81,1,8,7,11,120,2012,1,2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762257306,2,0,0,0,0,0,0,0,0,56,2011,12,14,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762311244,2,0,0,0,0,0,0,0,0,56,2011,12,14,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762442904,2,0,0,0,0,0,0,0,0,56,2012,1,5,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762551886,2,0,0,1,36,4,5,8,9,56,2012,3,6,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762552885,2,1,0,0,0,0,0,0,0,56,2011,12,15,16,32,0,0,0,0,0,2012,4,6,16,41,0,0,0,0,0
762945886,2,0,0,0,0,0,0,0,0,56,2011,12,16,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763691693,2,1,0,0,0,0,0,0,0,56,2011,12,16,8,19,0,0,0,0,0,2012,4,3,18,56,0,0,0,0,0
763817350,2,1,0,0,0,0,0,0,0,56,2012,3,29,9,54,0,0,0,0,0,2012,4,6,8,26,0,0,0,0,0
763980237,2,0,0,0,0,0,0,0,0,0,2011,12,16,17,27,2012,4,25,8,53,0,0,0,0,0,0,0,0,0,0
764598337,2,0,0,0,0,0,0,0,0,56,2012,3,3,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764669635,2,0,0,0,0,0,0,0,0,75,2011,12,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764913765,2,1,0,0,0,0,0,0,0,56,2011,12,16,16,3,0,0,0,0,0,2012,4,20,10,29,0,0,0,0,0
765059421,2,0,0,0,0,0,0,0,0,56,2012,1,8,16,20,2012,4,18,9,33,0,0,0,0,0,0,0,0,0,0
765286578,2,1,0,0,0,0,0,0,0,171,2012,3,2,19,15,0,0,0,0,0,2012,5,19,14,7,0,0,0,0,0
765482338,2,1,0,0,0,0,0,0,0,56,2012,1,11,7,19,0,0,0,0,0,2012,4,13,19,47,0,0,0,0,0
765490798,2,1,0,2,35,4,8,2,11,55,2011,12,17,17,38,0,0,0,0,0,2012,3,30,4,27,0,0,0,0,0
765508469,2,0,0,0,0,0,0,0,0,56,2012,1,8,18,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765528616,2,1,0,0,0,0,0,0,0,72,2012,3,2,17,33,0,0,0,0,0,2012,4,6,12,10,0,0,0,0,0
765707205,2,0,0,0,0,0,0,0,0,56,2011,12,18,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765926660,2,0,0,0,0,0,0,0,0,131,2011,12,18,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766239712,2,1,0,0,0,0,0,0,0,56,2011,12,18,10,57,0,0,0,0,0,2012,4,13,15,31,0,0,0,0,0
766341487,2,0,0,0,0,0,0,0,0,56,2011,12,18,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766953678,2,1,0,0,0,0,0,0,0,171,2011,12,18,13,58,0,0,0,0,0,2012,4,27,13,49,0,0,0,0,0
767060600,2,0,0,0,0,0,0,0,0,169,2012,3,7,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767352693,2,0,0,0,0,0,0,0,0,56,2011,12,19,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767370631,2,0,0,0,0,0,0,0,0,56,2011,12,19,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767526017,2,0,0,0,0,0,0,0,0,29,2012,3,7,2,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767602753,2,0,0,0,0,0,0,0,0,0,2011,12,21,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767728139,2,0,0,0,0,0,0,0,0,56,2012,3,10,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767970472,2,0,0,0,0,0,0,0,0,130,2012,2,7,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768074819,2,0,0,0,0,0,0,0,0,0,2011,12,21,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768342116,2,1,0,0,0,0,0,0,0,56,2012,3,7,12,41,0,0,0,0,0,2012,6,6,16,6,0,0,0,0,0
768427170,2,0,0,0,0,0,0,0,0,79,2012,3,2,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768520953,2,0,0,0,0,0,0,0,0,23,2011,12,21,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
768605687,2,1,0,0,0,0,0,0,0,56,2012,1,19,17,48,0,0,0,0,0,2012,4,17,11,14,0,0,0,0,0
768740142,2,1,0,0,0,0,0,0,0,120,2011,12,22,8,45,0,0,0,0,0,2012,4,8,8,31,0,0,0,0,0
768887228,2,1,0,1,36,2,8,7,13,56,2012,3,1,12,41,0,0,0,0,0,2012,4,19,12,54,0,0,0,0,0
769479789,2,0,0,0,0,0,0,0,0,171,2012,3,1,16,58,2012,4,3,13,23,0,0,0,0,0,0,0,0,0,0
769683665,2,1,1,0,0,0,0,0,0,122,2011,12,22,23,58,0,0,0,0,0,2012,4,5,19,23,2012,5,9,20,12
770179220,2,0,0,0,0,0,0,0,0,125,2012,3,1,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770480295,2,0,0,0,0,0,0,0,0,12,2012,3,21,7,39,2012,5,23,8,24,0,0,0,0,0,0,0,0,0,0
770532436,2,1,0,0,0,0,0,0,0,148,2012,3,10,3,13,0,0,0,0,0,2012,3,24,3,19,0,0,0,0,0
770542940,2,0,0,0,0,0,0,0,0,67,2011,12,23,13,0,2012,4,3,14,16,0,0,0,0,0,0,0,0,0,0
770567057,3,0,1,0,0,0,0,0,0,181,2013,3,14,9,49,0,0,0,0,0,0,0,0,0,0,2013,7,28,8,4
770761658,3,0,1,1,36,4,2,2,18,56,2013,5,23,1,45,0,0,0,0,0,0,0,0,0,0,2013,7,8,10,56
770959421,3,0,1,0,0,0,0,0,0,56,2013,5,30,17,35,0,0,0,0,0,0,0,0,0,0,2013,8,1,7,40
771346610,3,0,1,0,0,0,0,0,0,56,2013,3,17,11,23,0,0,0,0,0,0,0,0,0,0,2013,6,29,13,27
771512142,3,0,1,0,0,0,0,0,0,51,2013,3,14,9,24,0,0,0,0,0,0,0,0,0,0,2013,7,24,10,6
771584445,3,0,1,1,20,2,8,7,20,36,2013,5,24,22,12,0,0,0,0,0,0,0,0,0,0,2013,8,8,12,42
771609442,3,0,1,0,0,0,0,0,0,56,2013,5,17,12,37,0,0,0,0,0,0,0,0,0,0,2013,8,9,10,31
771609442,3,1,1,2,121,6,6,8,18,171,2013,5,17,8,47,0,0,0,0,0,2013,6,19,14,35,2013,8,11,16,19
771654718,3,0,1,2,36,0,6,7,11,56,2013,7,16,21,31,0,0,0,0,0,0,0,0,0,0,2013,7,22,22,52
771775879,3,0,1,0,0,0,0,0,0,56,2013,5,22,8,35,0,0,0,0,0,0,0,0,0,0,2013,8,6,10,49
771788261,3,0,1,0,0,0,0,0,0,171,2013,3,16,15,50,0,0,0,0,0,0,0,0,0,0,2013,7,25,17,19
